OverallQual,ExterQual,GarageValue,GrLivArea,GarageAge,KitchenQual,FullBath,BsmtQual,BathValue,HouseAge,YearBuilt,GarageCars,Oldness,GarageFinish,GarageArea,KitchenValue,ExterValue,FireplaceValue,FireplaceQu,Foundation_PConc,OverallValue,GarageYrBlt,TotalBsmtSF,BsmtValue,Fireplaces,TotalSF,1stFlrSF,RemodAge,YearRemodAdd,OpenPorchSF,Neighborhood_2,HeatingQC,GarageType_Attchd,TotRmsAbvGrd,MSSubClass_60,LotArea,2ndFlrSF,GarageType_Detchd,Foundation_CBlock,Exterior2nd_VinylSd,SalePrice
0.0,0.0,-0.29670029997272973,-0.503669370413287,,0.0,-1.0,-1.0,-0.6,0.30434782608695654,-0.32608695652173914,-1.0,0.6111111111111112,0.0,-0.8944099378881988,-1.0,1.0,-0.5,-0.5,0.0,1.0,-0.4418604651162791,-0.8029850746268656,-0.15084212156140875,-1.0,0.06024984935289212,0.10014727540500737,0.9459459459459459,-0.972972972972973,-0.36764705882352944,0.0,0.0,0.0,0.0,0.0,0.2479001976284585,0.0,0.0,1.0,1.0,11.884495917930655
-0.5,0.0,-0.0872647941096264,-0.12205484743144071,,0.0,0.0,-1.0,0.0,0.5,-0.45652173913043476,0.0,0.8611111111111112,-1.0,0.9937888198757764,-1.0,-1.0,-0.5,-0.5,0.0,-1.5,0.5348837209302325,-0.16218905472636816,-0.28553569482913843,-1.0,-0.2117603676688822,-0.3475699558173785,1.1891891891891893,-1.135135135135135,-0.36764705882352944,0.0,-1.5,-1.0,0.0,0.0,-0.23678359683794467,0.6524725274725275,1.0,1.0,0.0,12.019749091416921
-0.5,0.0,-0.24434142350695393,-0.9115488605639243,,0.0,-1.0,-1.0,-0.4,0.13043478260869565,-0.10869565217391304,-1.0,0.3888888888888889,0.0,-0.7950310559006211,-1.0,0.0,-0.5,-0.5,0.0,-0.5,-0.20930232558139536,-0.2537313432835821,-0.1972233213480825,-1.0,-0.14133846582783963,-0.4182621502209131,0.7297297297297297,-0.7027027027027027,-0.36764705882352944,0.0,-1.0,0.0,-0.5,0.0,0.09375,0.0,0.0,1.0,0.0,11.775297421715827
0.0,0.0,0.11562585219525498,-0.17921977597528002,,0.0,-1.0,-1.0,-0.2,0.10869565217391304,-0.15217391304347827,0.0,0.3611111111111111,0.0,-0.11180124223602485,-1.0,0.0,0.0,0.0,0.0,-0.5,-0.2558139534883721,-0.6597014925373135,-0.3311828696933725,0.0,-0.4265516652126599,-0.8384879725085911,0.7027027027027027,-0.7567567567567568,1.2205882352941178,0.0,-1.0,0.0,0.0,1.0,-0.4665266798418972,0.945054945054945,0.0,1.0,1.0,11.951186847493476
0.0,0.0,-0.29670029997272973,-0.5701042873696408,,0.0,-1.0,-1.0,-0.4,0.2826086956521739,-0.32608695652173914,-1.0,0.5833333333333334,0.0,-0.8944099378881988,-1.0,-1.0,-0.5,-0.5,0.0,-0.5,-0.4418604651162791,-0.8029850746268656,-0.26053297090852773,-1.0,0.020964681122793007,0.015709376534118802,0.918918918918919,-0.972972972972973,-0.36764705882352944,0.0,-1.0,0.0,0.0,0.0,0.22319664031620554,0.0,0.0,1.0,0.0,11.849404844423074
-0.5,0.0,0.18325606763021543,-0.5840092699884125,,0.0,-1.0,-1.0,-0.4,0.10869565217391304,-0.15217391304347827,0.0,0.3611111111111111,0.0,0.016563146997929608,-1.0,0.0,0.5,0.5,0.0,-1.0,-0.2558139534883721,0.06467661691542288,0.14437352693240654,0.0,0.6502109059512354,-0.0019636720667648502,0.7027027027027027,-0.7567567567567568,-0.36764705882352944,0.0,-1.0,0.0,0.0,0.0,0.96875,0.0,0.0,1.0,1.0,11.982622797311857
-0.5,0.0,-0.19198254704117806,-0.9269988412514485,,0.0,-1.0,-1.0,-0.4,0.2826086956521739,-0.32608695652173914,0.0,0.5833333333333334,-1.0,0.5962732919254659,-1.0,0.0,-0.5,-0.5,0.0,-1.0,-0.3023255813953488,-0.2537313432835821,-0.11579243151490112,-1.0,-0.2894672938383085,-0.4378988708885616,0.918918918918919,-0.972972972972973,-0.36764705882352944,0.0,-1.0,-1.0,-0.5,0.0,-0.09350296442687747,0.0,1.0,1.0,1.0,11.774527900858468
0.0,0.0,0.2988819198254704,-0.5345693317883352,,0.0,-1.0,-1.0,-0.4,-0.08695652173913043,0.08695652173913043,-1.0,0.1111111111111111,1.0,-0.505175983436853,-1.0,0.0,-0.25,-0.25,0.0,0.0,0.0,0.20796019900497512,0.08730308921270101,0.0,-0.017834818818746736,0.06087383406971036,0.4594594594594595,-0.4594594594594595,-0.36764705882352944,0.0,-1.0,0.0,0.0,0.0,0.09918478260869565,0.0,0.0,1.0,0.0,12.049424683420915
0.5,0.0,1.3264248704663213,2.499806875241406,,0.0,0.0,-1.0,1.0,1.173913043478261,-1.1521739130434783,0.0,0.7962962962962963,1.0,0.7950310559006211,-1.0,0.0,1.0,0.25,0.0,-1.0,-0.16279069767441862,-0.3333333333333333,0.02743418147619302,1.0,1.8053459487170267,1.1782032400589102,0.6756756756756757,-0.6486486486486487,0.5588235294117647,0.0,0.0,-1.0,3.0,0.0,1.5771986166007905,1.370879120879121,0.0,0.0,0.0,12.190964083849375
0.0,1.0,0.16362148895554948,0.023174971031286212,,1.0,0.0,-1.0,0.6,-0.021739130434782608,0.06521739130434782,0.0,-0.3425925925925926,0.0,-0.020703933747412008,0.0,1.0,-0.5,-0.5,0.0,1.0,-0.023255813953488372,-0.5303482587064676,-0.02511741531474186,-1.0,0.7938607930783275,-0.7108492881688758,-0.24324324324324326,0.2972972972972973,0.27941176470588236,0.0,0.0,0.0,0.0,1.0,0.9976531620553359,1.0357142857142858,0.0,1.0,0.0,11.779136168550774
-0.5,0.0,-0.5715844014180529,-0.7354190807261491,,0.0,-1.0,-1.0,-0.8,0.4782608695652174,-0.5,-1.0,0.8333333333333334,-1.0,-0.84472049689441,-1.0,0.0,-0.5,-0.5,0.0,0.0,-0.627906976744186,-0.2298507462686567,-0.10666299654205448,-1.0,-0.6247582900878701,-0.19440353460972018,1.162162162162162,-1.1891891891891893,0.8088235294117647,0.0,-1.0,0.0,0.0,0.0,-0.5628705533596838,0.0,0.0,1.0,0.0,11.686887175419702
0.0,0.0,0.5672211617125715,-0.05870992661259174,,0.0,-1.0,-1.0,-0.2,-0.06521739130434782,0.08695652173913043,0.0,0.1388888888888889,1.0,-0.16563146997929606,-1.0,0.0,-0.5,-0.5,0.0,0.0,0.0,-0.6,-0.2911785114203955,-1.0,-0.32612625576731086,-0.7638684339715267,0.4864864864864865,-0.4594594594594595,-0.36764705882352944,0.0,-1.0,0.0,0.0,1.0,-0.37759387351778656,1.0,0.0,1.0,0.0,11.979805470779858
0.0,0.0,0.0872647941096264,0.5979142526071842,,1.0,0.0,-1.0,0.6,0.17391304347826086,-0.1956521739130435,0.0,-0.09259259259259259,0.0,-0.16563146997929606,0.0,0.0,0.0,0.0,0.0,1.0,-0.3023255813953488,-0.3373134328358209,-0.12735332404333016,0.0,0.1949238669988401,-0.13156602847324497,0.0,-0.02702702702702703,0.25,0.0,-0.5,0.0,0.5,1.0,0.0695405138339921,1.1414835164835164,0.0,1.0,0.0,12.138869243416009
0.0,1.0,-0.40141805290428145,-1.0011587485515643,,0.0,-1.0,-1.0,-0.8,0.9347826086956522,-0.9347826086956522,-1.0,-0.009259259259259259,-1.0,-0.19875776397515527,-1.0,2.0,-0.5,-0.5,0.0,1.0,0.5813953488372093,-0.3492537313432836,-0.08133913671787646,-1.0,-0.9470621565470785,-0.5321551300932744,-0.35135135135135137,0.35135135135135137,-0.36764705882352944,0.0,0.0,-1.0,-0.5,0.0,-0.8864871541501976,0.0,1.0,0.0,0.0,11.699413330633599
0.0,0.0,0.09599127352058903,-0.6643491695635381,,0.0,-1.0,-1.0,-0.4,-0.021739130434782608,0.06521739130434782,1.0,0.19444444444444445,-1.0,1.68944099378882,-1.0,0.0,-0.5,-0.5,0.0,-0.5,-0.023255813953488372,0.04079601990049751,0.17378040038765702,-1.0,0.42579618120823515,-0.10407461953853707,0.5405405405405406,-0.4864864864864865,-0.36764705882352944,0.0,-1.0,0.0,0.0,0.0,0.7039278656126482,0.0,0.0,1.0,0.0,12.042971193457888
-0.5,0.0,-0.07417507499318243,-0.30281962147547314,,0.0,-1.0,-1.0,-0.8,0.45652173913043476,-0.41304347826086957,-1.0,0.8055555555555556,1.0,-0.9772256728778468,-1.0,0.0,0.5,0.5,1.0,-0.5,-0.5348837209302325,0.5502487562189055,-0.15006222008131617,0.0,-0.37735526635308103,0.3554246440844379,1.135135135135135,-1.0810810810810811,1.0735294117647058,0.0,-0.5,0.0,0.5,0.0,-0.414649209486166,0.0,0.0,0.0,0.0,11.790564777297387
-0.5,0.0,-0.29670029997272973,0.5376593279258401,,0.0,0.0,-1.0,0.0,0.21739130434782608,-0.2391304347826087,-1.0,0.5,0.0,-0.8944099378881988,-1.0,0.0,0.25,0.25,0.0,-1.0,-0.3488372093023256,-0.2537313432835821,-0.04720697782441878,0.0,-0.25064980618237764,-0.41433480608738343,0.8378378378378378,-0.8648648648648649,2.1029411764705883,0.0,-1.0,0.0,1.0,1.0,-0.4665266798418972,1.2857142857142858,0.0,1.0,1.0,12.040614105490253
-1.5,0.0,-0.872647941096264,-1.0660486674391656,,1.0,-1.0,-1.0,-0.8,0.8913043478260869,-0.9130434782608695,-2.0,-0.027777777777777776,-2.0,-1.9875776397515528,0.0,0.0,-0.5,-0.5,0.0,-1.5,-46.0,-0.8905472636815921,-0.5052385294269444,-1.0,-1.3066365672245859,-0.6146293568973982,-0.35135135135135137,0.32432432432432434,-0.36764705882352944,0.0,0.0,-1.0,0.0,0.0,-1.2866847826086956,0.0,0.0,0.0,0.0,11.277215789596893
-0.5,0.0,-0.5846741205344969,-1.0011587485515643,,0.0,-1.0,-1.0,-0.8,-0.21739130434782608,0.1956521739130435,-1.0,-0.05555555555555555,-1.0,-0.8944099378881988,-1.0,0.0,-0.5,-0.5,0.0,0.0,0.11627906976744186,-0.3492537313432836,-0.072530837648597,-1.0,-0.46916456060510686,-0.5321551300932744,0.2972972972972973,-0.32432432432432434,-0.36764705882352944,0.0,-1.0,0.0,-0.5,0.0,-0.2876729249011858,0.0,0.0,1.0,0.0,11.732069026983156
-1.0,0.0,-0.3719661848922825,-0.12668984163769795,,0.0,-1.0,-1.0,-0.2,0.17391304347826086,-0.21739130434782608,0.0,0.14814814814814814,-1.0,-0.08695652173913043,-1.0,0.0,-0.25,-0.25,0.0,-1.5,-0.06976744186046512,0.11840796019900497,-0.16605020042321117,0.0,0.33128872979754836,0.5792832596956309,0.35135135135135137,-0.40540540540540543,0.8382352941176471,0.0,-0.5,0.0,0.0,0.0,0.4339179841897233,0.0,0.0,1.0,0.0,11.904974309480181
0.0,0.0,-0.6403054267793837,0.046349942062572425,,1.0,-1.0,-1.0,-0.8,0.6956521739130435,-0.6739130434782609,-1.0,0.9629629629629629,-1.0,-1.1055900621118013,0.0,0.0,1.5,0.5,0.0,0.5,-0.813953488372093,-0.4388059701492537,-0.2268366393127691,1.0,-0.3894609981382716,-0.65586647029946,1.2162162162162162,-1.1891891891891893,-0.36764705882352944,0.0,-1.5,0.0,0.5,0.0,-0.4887598814229249,1.0178571428571428,0.0,1.0,0.0,12.086731521684555
-0.5,0.0,-0.13962367057540223,0.016994978756276556,,0.0,0.0,-1.0,0.0,-0.13043478260869565,0.08695652173913043,-1.0,0.05555555555555555,0.0,-0.5962732919254659,-1.0,0.0,0.25,0.25,1.0,-0.5,0.0,-0.4666666666666667,0.0015368646813585926,0.0,-1.3534585877845435,-0.3181148748159057,0.40540540540540543,-0.4594594594594595,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,-1.6831768774703557,0.7554945054945055,0.0,0.0,0.0,11.751950239425476
0.0,0.0,-0.545404963185165,-0.14677481653147934,,0.0,0.0,-1.0,0.4,1.065217391304348,-1.0434782608695652,-1.0,1.1203703703703705,-1.0,-0.7453416149068323,-1.0,1.0,-0.5,-0.5,0.0,0.0,-1.0930232558139534,-0.6358208955223881,-0.2892058194413383,-1.0,-0.6137138334517527,-0.7658321060382917,1.2162162162162162,-1.1891891891891893,-0.36764705882352944,0.0,-1.0,-1.0,0.0,0.0,-0.7039278656126482,0.9230769230769231,1.0,0.0,0.0,11.548302261270587
0.5,0.0,0.18761930733569676,0.7941290073387408,,0.0,0.0,-1.0,0.6,0.10869565217391304,-0.10869565217391304,0.0,0.3611111111111111,0.0,0.024844720496894408,-1.0,0.0,0.5,0.5,0.0,0.0,-0.20930232558139536,-0.3174129353233831,-0.1819005510921488,0.0,0.2655796091269665,0.021600392734413353,0.7027027027027027,-0.7027027027027027,0.2647058823529412,1.0,-0.5,0.0,1.5,1.0,0.10412549407114624,1.2087912087912087,0.0,1.0,0.0,12.07824495582233
0.0,0.0,0.13307881101718025,-0.3290845886442642,,0.0,-1.0,-1.0,-0.4,0.15217391304347827,-0.1956521739130435,-1.0,0.4166666666666667,0.0,-0.07867494824016563,-1.0,0.0,1.5,0.5,0.0,0.0,-0.3023255813953488,0.5164179104477612,0.09769412952099131,1.0,-0.1826022826409562,0.32204221894943547,0.7567567567567568,-0.8108108108108109,1.338235294117647,0.0,-1.0,0.0,0.0,0.0,-0.16761363636363635,0.0,0.0,1.0,0.0,11.982935344196433
-0.5,0.0,-0.4799563676029452,-0.9269988412514485,,0.0,-1.0,-1.0,-0.8,0.1956521739130435,-0.17391304347826086,-1.0,0.4722222222222222,-1.0,-0.4968944099378882,-1.0,0.0,-0.25,-0.25,0.0,-1.0,-0.27906976744186046,-0.2537313432835821,-0.015506276486543917,0.0,-0.4520222687904164,-0.4378988708885616,0.8108108108108109,-0.7837837837837838,-0.36764705882352944,0.0,-0.5,-1.0,-0.5,0.0,-0.29582509881422925,0.0,1.0,1.0,0.0,11.04106411122238
-0.5,0.0,-0.5061358058358331,-0.880648899188876,,0.0,-1.0,-1.0,-0.4,0.21739130434782608,-0.17391304347826086,-1.0,-0.3148148148148148,-1.0,-0.5962732919254659,-1.0,1.0,0.5,0.5,0.0,0.5,-0.09302325581395349,-0.19402985074626866,0.21589508031264892,0.0,-0.400235639058523,-0.3789887088856161,-0.35135135135135137,0.40540540540540543,1.75,0.0,0.0,-1.0,-0.5,0.0,-0.25407608695652173,0.0,1.0,1.0,0.0,11.83863282480007
-0.5,0.0,-0.5584946823016089,-0.817303978370027,,0.0,-1.0,-1.0,-0.4,0.13043478260869565,-0.17391304347826086,-1.0,0.3888888888888889,-1.0,-0.7950310559006211,-1.0,0.0,-0.5,-0.5,0.0,-0.5,-0.27906976744186046,-0.11243781094527364,0.04842270660221019,-1.0,0.6141275508827475,-0.29847815414825724,0.7297297297297297,-0.7837837837837838,-0.36764705882352944,0.0,-1.0,0.0,-0.5,0.0,0.9998764822134387,0.0,0.0,1.0,0.0,11.827743504053695
-0.5,0.0,-0.3446959367330243,-0.7477790652761684,,0.0,-1.0,-1.0,-0.8,-0.06521739130434782,0.08695652173913043,0.0,0.1388888888888889,-1.0,0.016563146997929608,-1.0,0.0,-0.5,-0.5,0.0,-0.5,0.20930232558139536,-0.022885572139303482,-0.07647622160671166,-1.0,-0.6413069873276553,-0.21011291114383898,0.4864864864864865,-0.4594594594594595,-0.36764705882352944,0.0,-1.0,-1.0,0.0,0.0,-0.5964673913043478,0.0,1.0,1.0,0.0,11.813037464800539
-0.5,0.0,0.28361058085628577,0.7786790266512167,,0.0,0.0,-1.0,0.8,0.08695652173913043,-0.08695652173913043,0.0,0.3333333333333333,0.0,0.2070393374741201,-1.0,0.0,-0.25,-0.25,0.0,-1.5,-0.18604651162790697,-0.4129353233830846,0.0034866183815899046,0.0,0.4999235522138381,0.15905743740795286,0.6756756756756757,-0.6756756756756757,2.411764705882353,0.0,0.0,0.0,0.5,1.0,0.3943922924901186,1.098901098901099,0.0,1.0,0.0,12.055255569732177
0.0,0.0,0.5344968639214617,-0.02935496330629587,,0.0,-1.0,-1.0,-0.2,0.21739130434782608,-0.1956521739130435,0.0,0.5,0.0,0.6832298136645962,-1.0,1.0,0.0,0.0,0.0,0.0,-0.3023255813953488,0.26965174129353237,-0.1045756131688658,0.0,0.534693804131778,0.7029945999018163,0.8378378378378378,-0.8108108108108109,-0.36764705882352944,0.0,-1.0,0.0,0.5,0.0,0.6463685770750988,0.0,0.0,1.0,0.0,11.970356641102999
0.0,0.0,-0.23561494409599126,-0.12514484356894554,,0.0,-1.0,-1.0,-0.2,0.2391304347826087,-0.2826086956521739,-1.0,0.5277777777777778,0.0,-0.7784679089026915,-1.0,0.0,-0.5,-0.5,0.0,-0.5,-0.3953488372093023,0.7791044776119403,0.0663604406443363,-1.0,0.4240873483410831,0.5812469317623957,0.8648648648648649,-0.918918918918919,0.29411764705882354,0.0,-1.0,0.0,0.5,0.0,0.5240859683794467,0.0,0.0,1.0,0.0,11.886218559372042
-1.0,0.0,-0.4799563676029452,-0.9563538045577443,,0.0,-1.0,-1.0,-0.4,-0.21739130434782608,0.1956521739130435,0.0,-0.5,-1.0,-0.4968944099378882,-1.0,0.0,-0.5,-0.5,0.0,-1.0,0.23255813953488372,-0.2915422885572139,-0.03232003486618373,-1.0,-0.5994136005108514,-0.47520864015709374,-0.35135135135135137,0.32432432432432434,-0.36764705882352944,0.0,-1.0,-1.0,-1.0,0.0,-0.4643033596837945,0.0,1.0,1.0,0.0,11.771443882099637
0.0,0.0,0.5803108808290155,0.962533796832754,,1.0,0.0,-1.0,0.6,0.13043478260869565,-0.15217391304347827,0.0,-0.37037037037037035,1.0,-0.14906832298136646,0.0,0.0,-0.5,-0.5,0.0,1.0,-0.2558139534883721,-0.3174129353233831,-0.6002947568829173,-1.0,0.7647566711935748,-0.21796759941089838,-0.3783783783783784,0.35135135135135137,2.1029411764705883,0.0,-0.5,0.0,1.5,1.0,0.673542490118577,1.526098901098901,0.0,1.0,0.0,12.141539457711714
0.0,0.0,-0.29670029997272973,-0.21011973735032832,,0.0,-1.0,-1.0,0.2,0.2608695652173913,-0.21739130434782608,0.0,0.5555555555555556,-1.0,0.19875776397515527,-1.0,0.0,1.5,0.5,0.0,-0.5,-0.32558139534883723,0.6696517412935323,0.34540460256564653,1.0,0.046111505841510324,0.4732449680903289,0.8918918918918919,-0.8378378378378378,0.014705882352941176,1.0,-1.0,0.0,0.0,0.0,0.07695158102766798,0.0,0.0,1.0,0.0,11.870606902224587
-1.0,0.0,-0.872647941096264,-0.369254538431827,,0.0,-1.0,-1.0,0.2,0.34782608695652173,-0.30434782608695654,-2.0,0.6666666666666666,-2.0,-1.9875776397515528,-1.0,0.0,-0.5,-0.5,0.0,-1.5,-46.0,-0.08258706467661692,0.04193117369438189,-1.0,-0.11477061167222777,0.2709867452135493,1.0,-0.9459459459459459,-0.36764705882352944,0.0,-1.5,-1.0,0.0,0.0,-0.03915513833992095,0.0,0.0,1.0,0.0,11.767187766223199
0.0,0.0,-0.5584946823016089,-0.593279258400927,,0.0,-1.0,-1.0,-0.8,0.32608695652173914,-0.32608695652173914,-1.0,0.6388888888888888,-1.0,-0.7950310559006211,-1.0,1.0,-0.5,-0.5,0.0,0.5,-0.4418604651162791,0.1761194029850746,-0.0012386670566173234,-1.0,-0.12790164317770952,-0.013745704467353952,0.972972972972973,-0.972972972972973,-0.36764705882352944,0.0,-0.5,0.0,-0.5,0.0,-0.00358201581027668,0.0,0.0,1.0,0.0,11.820417517632333
-0.5,0.0,0.0872647941096264,0.3970645036693704,,0.0,0.0,-1.0,0.6,0.06521739130434782,-0.10869565217391304,0.0,-0.1574074074074074,0.0,-0.16563146997929606,-1.0,0.0,0.25,0.25,0.0,-0.5,-0.20930232558139536,0.9343283582089552,0.12145818638498461,0.0,0.30781476251720086,1.244968090328915,-0.02702702702702703,-0.02702702702702703,1.0441176470588236,0.0,-0.5,0.0,0.5,0.0,0.21158596837944665,0.0,0.0,1.0,0.0,12.100717685412471
-0.5,0.0,-0.3752386146713935,-0.4943993820007725,,0.0,-1.0,-1.0,-0.4,0.2608695652173913,-0.2608695652173913,0.0,0.5555555555555556,-1.0,-0.09937888198757763,-1.0,0.0,-0.5,-0.5,0.0,-0.5,-0.37209302325581395,0.3034825870646766,-0.08812886725044583,-1.0,-0.41399624056769224,0.11192930780559647,0.8918918918918919,-0.8918918918918919,-0.36764705882352944,0.0,-0.5,0.0,0.0,0.0,-0.39612154150197626,0.0,0.0,1.0,1.0,11.849047640327147
1.0,2.0,1.8467412053449686,1.93279258400927,,1.0,1.0,-1.0,1.6,-0.06521739130434782,0.06521739130434782,0.0,-0.23148148148148148,1.0,1.453416149068323,0.0,3.0,1.0,0.25,0.0,2.5,0.3953488372093023,0.29950248756218906,0.6319954582207926,1.0,0.3767256963493935,0.17280314187530682,-0.05405405405405406,0.05405405405405406,2.6323529411764706,1.0,0.0,-1.0,2.5,1.0,-0.12734683794466403,2.1153846153846154,0.0,1.0,1.0,12.61087420020211
0.0,0.0,0.6981183528770112,-0.7106991116261104,,0.0,-1.0,-1.0,-0.4,0.10869565217391304,-0.06521739130434782,0.0,0.3611111111111111,1.0,0.0,-1.0,0.0,0.25,0.25,0.0,0.5,-0.16279069767441862,0.024875621890547265,0.08776185478922598,0.0,0.19200985726748648,-0.16298478154148258,0.7027027027027027,-0.6486486486486487,-0.36764705882352944,0.0,0.0,0.0,-0.5,0.0,0.4354001976284585,0.0,0.0,1.0,0.0,11.91170829631447
-0.5,0.0,-0.5606763021543496,-0.6427191966010043,,0.0,-1.0,-1.0,-0.4,0.34782608695652173,-0.3695652173913043,-1.0,0.6666666666666666,-1.0,-0.8033126293995859,-1.0,0.0,-0.5,-0.5,0.0,-1.0,-0.4883720930232558,0.11243781094527364,-0.008578916281016771,-1.0,-0.004146168167141712,-0.07658321060382917,1.0,-1.027027027027027,-0.07352941176470588,0.0,-1.0,0.0,0.0,0.0,0.1663784584980237,0.0,0.0,1.0,0.0,11.813037464800539
-0.5,0.0,-0.5846741205344969,-0.7184241019698725,,1.0,-1.0,-1.0,-0.4,0.21739130434782608,-0.2391304347826087,-1.0,-0.2222222222222222,-1.0,-0.8944099378881988,0.0,1.0,-0.5,-0.5,0.0,0.0,-0.32558139534883723,0.014925373134328358,0.09544617819601915,-1.0,-0.5008229379333916,-0.17280314187530682,-0.21621621621621623,0.1891891891891892,1.5735294117647058,0.0,-0.5,-1.0,0.0,0.0,-0.42502470355731226,0.0,1.0,1.0,0.0,11.794345471549745
-0.5,0.0,-0.532315244068721,-0.4264194669756663,,0.0,-1.0,-1.0,-0.8,0.2826086956521739,-0.2391304347826087,-1.0,0.5833333333333334,-1.0,-0.6956521739130435,-1.0,0.0,-0.5,-0.5,0.0,0.0,-0.3488372093023256,0.39104477611940297,-0.04537191551831892,-1.0,3.2222022358728992,0.19833087874324987,0.918918918918919,-0.8648648648648649,0.20588235294117646,0.0,-1.0,0.0,0.0,0.0,4.1164772727272725,0.0,0.0,1.0,0.0,11.969723533345908
0.0,0.0,-0.33051540769021,-0.10660486674391657,,0.0,-1.0,-1.0,0.0,0.043478260869565216,-0.021739130434782608,0.0,0.2777777777777778,-1.0,0.07039337474120083,-1.0,0.0,0.25,0.25,0.0,0.0,-0.11627906976744186,-0.5343283582089552,-0.06941123172822736,0.0,0.6555172816966014,-0.6912125675012273,0.6216216216216216,-0.5945945945945946,1.338235294117647,1.0,-1.0,0.0,0.0,1.0,0.8541254940711462,0.9065934065934066,0.0,1.0,0.0,11.995357787034976
0.0,0.0,-0.24870466321243523,-0.05407493240633449,,1.0,-1.0,-1.0,-0.6,0.2608695652173913,-0.2826086956521739,0.0,0.05555555555555555,-1.0,0.38095238095238093,0.0,0.0,1.5,0.5,0.0,0.0,-0.3953488372093023,0.3034825870646766,0.2029120144969923,1.0,1.0241575004272088,0.6715758468335787,0.16216216216216217,-0.1891891891891892,1.25,0.0,0.0,0.0,0.5,0.0,1.2614871541501975,0.0,0.0,1.0,0.0,12.111217862017215
-0.5,0.0,-0.29670029997272973,-0.4943993820007725,,0.0,-1.0,-1.0,-0.4,0.2826086956521739,-0.2608695652173913,-1.0,0.17592592592592593,0.0,-0.8944099378881988,-1.0,0.0,0.25,0.25,0.0,-0.5,-0.37209302325581395,-0.2537313432835821,-0.12400433533469825,0.0,-0.014165325082968337,0.11192930780559647,0.32432432432432434,-0.2972972972972973,-0.36764705882352944,0.0,0.0,0.0,0.0,0.0,0.1288290513833992,0.0,0.0,1.0,0.0,11.786008995353765
-0.5,0.0,-0.24434142350695393,-0.8528389339513326,,1.0,-1.0,-1.0,-0.4,0.17391304347826086,-0.17391304347826086,0.0,-0.35185185185185186,-1.0,0.39751552795031053,0.0,0.0,-0.5,-0.5,0.0,0.5,0.3488372093023256,-0.1582089552238806,0.04528016240301422,-1.0,-0.310404993389515,-0.3436426116838488,-0.3783783783783784,0.3783783783783784,3.161764705882353,0.0,0.0,-1.0,-0.5,0.0,-0.14982707509881424,0.0,1.0,1.0,1.0,11.898194668458823
-0.5,0.0,-0.5584946823016089,-0.8682889146388567,,0.0,-1.0,-1.0,-0.8,0.10869565217391304,-0.13043478260869565,-1.0,0.3611111111111111,-1.0,-0.7950310559006211,-1.0,0.0,-0.5,-0.5,0.0,-0.5,-0.23255813953488372,-0.2298507462686567,0.16313703901227788,-1.0,-0.860127532895033,-0.3632793323514973,0.7027027027027027,-0.7297297297297297,-0.36764705882352944,0.0,-1.0,0.0,0.0,0.0,-0.8165760869565217,0.0,0.0,1.0,0.0,11.74006900564972
0.0,0.0,0.0872647941096264,0.4171494785631518,,1.0,-1.0,-1.0,-0.2,0.1956521739130435,-0.2391304347826087,0.0,0.12037037037037036,0.0,-0.16563146997929606,0.0,0.0,0.5,0.5,0.0,0.5,-0.3488372093023256,-0.1582089552238806,-0.2244739965936655,0.0,0.16170055851853202,-0.0039273441335297005,0.2972972972972973,-0.35135135135135137,-0.36764705882352944,0.0,-1.0,0.0,0.5,0.0,0.07596343873517787,0.8914835164835165,0.0,1.0,0.0,11.976665770490767
-1.0,0.0,-0.24434142350695393,-0.9269988412514485,,0.0,-1.0,-1.0,-0.8,0.021739130434782608,-0.021739130434782608,0.0,0.25,-1.0,0.39751552795031053,-1.0,0.0,-0.5,-0.5,0.0,-1.5,0.06976744186046512,-0.2537313432835821,-0.11877440776231339,-1.0,0.43279340210636136,-0.4378988708885616,0.5945945945945946,-0.5945945945945946,-0.36764705882352944,0.0,-1.0,-1.0,-0.5,0.0,0.8044713438735178,0.0,1.0,1.0,0.0,11.619544188752133
-0.5,0.0,-0.6217616580310881,0.8404789494013133,,2.0,1.0,-1.0,1.2,0.5,-0.5434782608695652,-1.0,-0.1388888888888889,-1.0,-1.0351966873706004,1.0,1.0,-0.5,-0.5,0.0,0.5,-0.6744186046511628,-0.1900497512437811,0.36673720187405745,-1.0,-0.1380647018086646,0.049091801669121256,-0.2702702702702703,0.21621621621621623,-0.36764705882352944,0.0,0.0,0.0,1.0,0.0,-0.414649209486166,1.2307692307692308,0.0,1.0,0.0,12.323860125621126
0.5,1.0,1.3100627215707663,1.2715334105832368,,0.0,0.0,-1.0,0.0,0.391304347826087,-0.43478260869565216,0.0,0.7222222222222222,1.0,0.7743271221532091,-1.0,1.0,0.25,0.25,0.0,-0.5,-0.5581395348837209,0.6218905472636815,0.1765329938468068,0.0,1.5420597731749217,0.4261168384879725,1.054054054054054,-1.1081081081081081,-0.058823529411764705,0.0,-1.0,0.0,0.5,0.0,1.5104990118577075,1.3502747252747254,0.0,1.0,0.0,12.323860125621126
